Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_string
1711562704.6729946,1873,1711562704,671041488,imu1_frame,0,0,0,,-0.04027191634928445,-0.008932496659566348,-0.7682518825152641,0.6388172103729952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011213740444063567,3.39815605363296e-05,7.382742735936013e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.731,0.34,-9.731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.714e-05,-8.949999999999999e-06,-2.858e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.6975892,1874,1711562704,695397853,imu1_frame,0,0,0,,-0.040276369296387976,-0.008913504094329514,-0.7682521784697407,0.638816839005954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010567968620825666,9.704030641088471e-06,1.3596114873035825e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.678,0.233,-9.564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7069999999999996e-05,-6.9400000000000005e-06,-2.847e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.722091,1875,1711562704,719639062,imu1_frame,0,0,0,,-0.040305364684983545,-0.008892271072836645,-0.7682523491665922,0.6388151008647103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.968952380427856e-05,-0.0001333082482673269,-3.647738136668149e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.668,0.65,-9.559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.706e-05,-7.42e-06,-2.8599999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.7457252,1876,1711562704,743805408,imu1_frame,0,0,0,,-0.04027191634928445,-0.008932496659566348,-0.7682518825152641,0.6388172103729952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.757914863722044e-05,0.00010620328498385494,1.4940018397071461e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.787,0.259,-9.687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.706e-05,-7.42e-06,-2.807e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.7718046,1877,1711562704,767929792,imu1_frame,0,0,0,,-0.04028744107789111,-0.008900447137558583,-0.7682467591710271,0.638822840195434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010189232173142895,2.7628562059070232e-05,-2.8972465583105867e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.713,0.386,-9.63,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.705e-05,-7.65e-06,-2.753e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.7974265,1878,1711562704,794033765,imu1_frame,0,0,0,,-0.04027300394475801,-0.00887663916408478,-0.7682528312818846,0.6388167794115808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.761405522226032e-05,8.569566627292157e-06,-3.3073989325292546e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.706,0.541,-9.54,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.772e-05,-7.55e-06,-2.883e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.821899,1879,1711562704,819350242,imu1_frame,0,0,0,,-0.04027191634928445,-0.008932496659566348,-0.7682518825152641,0.6388172103729952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.3091442617812484e-05,-6.740461571202101e-05,4.86946861306418e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.813,0.265,-9.725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7159999999999997e-05,-7.65e-06,-2.8460000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.8465085,1880,1711562704,843268632,imu1_frame,0,0,0,,-0.04030083398658791,-0.00891161533673209,-0.7682464789732095,0.6388221766950029,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0001337969404578853,0.00012229522068724267,1.2688543661998776e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.719,0.35,-9.563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.705e-05,-7.65e-06,-2.753e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.869669,1881,1711562704,867905855,imu1_frame,0,0,0,,-0.04031875767341912,-0.008903439158668534,-0.768252069040893,0.6388144370356754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.346238144429635e-05,-8.674286382411817e-06,-1.2653637076958888e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.673,0.629,-9.578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.728e-05,-7.18e-06,-2.913e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.8940158,1882,1711562704,891905546,imu1_frame,0,0,0,,-0.04029862423617069,-0.008955184471319873,-0.7682457461108272,0.6388225881560347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.263765701229396e-05,-2.3160519173964753e-05,-2.267182698340634e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.798,0.195,-9.734,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.736e-05,-9.080000000000001e-06,-2.8299999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.918198,1883,1711562704,916248083,imu1_frame,0,0,0,,-0.04029963464748041,-0.008899678701654945,-0.7682411219876646,0.6388288610053724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.398524360596715e-05,0.00015292574905974315,1.614429558094755e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.708,0.458,-9.579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.73e-05,-6.36e-06,-2.887e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.943166,1884,1711562704,940947294,imu1_frame,0,0,0,,-0.04029963464748041,-0.008899678701654945,-0.7682411219876646,0.6388288610053724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011576768928478388,2.7803094984269668e-05,-2.3195425759004638e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.681,0.555,-9.621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.772e-05,-7.78e-06,-2.856e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.9683719,1885,1711562704,966570138,imu1_frame,0,0,0,,-0.04028619667466503,-0.008957007716901937,-0.7682346587937423,0.6388366797533717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.6897733615015145e-05,-7.723081940074908e-05,-7.278022980816354e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.685,0.162,-9.729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.727e-05,-7.77e-06,-2.8449999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562704.9935818,1886,1711562704,991280555,imu1_frame,0,0,0,,-0.040307296970784494,-0.008918254680924264,-0.768229614206481,0.6388419572950078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00011842058974781526,-5.304055596810767e-05,-3.839724354387525e-07,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.702,0.45,-9.55,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.749e-05,-7.9e-06,-2.844e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.0185184,1887,1711562705,16269683,imu1_frame,0,0,0,,-0.04032746383413334,-0.008934655575315484,-0.7682347682313536,0.6388342574337851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001473930553309211,-4.0666171571467875e-05,-1.0157816246606998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.681,0.585,-9.643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.728e-05,-7.18e-06,-2.886e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.04368,1888,1711562705,41076660,imu1_frame,0,0,0,,-0.04031058288224164,-0.008955471465210883,-0.7682233841627497,0.6388487211101403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.805112414918643e-05,-0.00018268361280624647,3.7350045992678654e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.721,0.179,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.727e-05,-8.010000000000001e-06,-2.8179999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.0684195,1889,1711562705,66713333,imu1_frame,0,0,0,,-0.04033288288488955,-0.00892865540487144,-0.7682236962996476,0.6388473136161423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.380702761113016e-05,-3.361504139341079e-05,1.6231562043547263e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.658,0.549,-9.584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.718e-05,-6.95e-06,-2.8599999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.093318,1890,1711562705,91540575,imu1_frame,0,0,0,,-0.04032277599284524,-0.008954703661236012,-0.7682177467480786,0.6388547413926543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002036101105376585,-6.181956210563915e-05,-7.9412480965742e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.74,0.44,-9.659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.727e-05,-7.77e-06,-3.032e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.1188636,1891,1711562705,116269350,imu1_frame,0,0,0,,-0.04031050472947516,-0.00895582324106722,-0.7682178091266955,0.6388554250995366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.108726043372904e-05,5.916666164260777e-05,1.1309733552923257e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.729,0.15,-9.555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7159999999999997e-05,-7.889999999999999e-06,-2.899e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.1441486,1892,1711562705,142209053,imu1_frame,0,0,0,,-0.04034387726122107,-0.008915951505469108,-0.7682127019233161,0.6388600175155446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.752678875966062e-05,2.1293016874330818e-05,2.5551620249196984e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.651,0.611,-9.629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7380000000000005e-05,-8.13e-06,-2.7639999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.1715827,1893,1711562705,166309356,imu1_frame,0,0,0,,-0.04033264911941583,-0.008929711314216257,-0.7682069710528232,0.6388674254465488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002151816434783809,0.00012730431564046641,3.541273052296495e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75,0.425,-9.719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.76e-05,-8.02e-06,-3.017e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.1965153,1894,1711562705,193244218,imu1_frame,0,0,0,,-0.04030466616333548,-0.008895436621347261,-0.7682021743764635,0.6388754372927882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.9268434942017395e-05,-7.714355293814937e-05,3.946189438759179e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.697,0.221,-9.533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.73e-05,-6.5900000000000004e-06,-2.8329999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.2198606,1895,1711562705,217781782,imu1_frame,0,0,0,,-0.04034593440696278,-0.008873086619620624,-0.7682022821956171,0.6388730136264289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.8832102629018817e-05,-2.5028021473598685e-05,-1.3648474750595656e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.662,0.569,-9.61,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.751e-05,-6.83e-06,-2.8179999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.2452393,1896,1711562705,241516590,imu1_frame,0,0,0,,-0.04031693745601189,-0.008894317362777359,-0.7682021120157461,0.6388747535842728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.0577431881013143e-05,-5.5885442648858436e-05,6.021385919380436e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.739,0.306,-9.74,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.752e-05,-6.710000000000001e-06,-3.019e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.2690318,1897,1711562705,267170667,imu1_frame,0,0,0,,-0.040353673672621354,-0.008891311746174442,-0.7681963495710663,0.6388794049758092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.276203990171609e-05,-8.250171374177196e-05,2.040289895581371e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.683,0.32,-9.599,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.718e-05,-7.059999999999999e-06,-2.953e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.2932098,1898,1711562705,290924310,imu1_frame,0,0,0,,-0.040363780869136064,-0.008865263535496451,-0.768202297159798,0.6388719769521933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.080800775340994e-05,5.956808737056646e-05,-7.62708883121522e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.662,0.639,-9.547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7380000000000005e-05,-8.13e-06,-2.898e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.3181295,1899,1711562705,316679954,imu1_frame,0,0,0,,-0.040343799453330026,-0.008916303571875221,-0.7682071267886822,0.6388667214117205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.7296212887263805e-05,7.571238295151402e-05,-3.248057737961448e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.773,0.227,-9.687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.747e-05,-9.2e-06,-2.923e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.3436093,1900,1711562705,341560363,imu1_frame,0,0,0,,-0.040366022507331845,-0.00888984033938689,-0.7682018623775292,0.6388720166084703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.555677654668955e-05,6.103416394224171e-05,3.7576938795437914e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7,0.386,-9.564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.75e-05,-7.66e-06,-2.858e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.3699155,1901,1711562705,366312265,imu1_frame,0,0,0,,-0.04037941455887516,-0.008901009482513446,-0.7682015822062943,0.6388713516865666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.724974592112404e-05,-4.904375198104066e-05,5.532693728822025e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.741,0.554,-9.582,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7869999999999995e-05,-5.66e-06,-2.9520000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.3942506,1902,1711562705,392116785,imu1_frame,0,0,0,,-0.040371470361256136,-0.008951986899028739,-0.7681896211296524,0.6388855236269725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.202973822980596e-05,-0.00010433578268422102,2.595304597715568e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.73,0.216,-9.7,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7709999999999996e-05,-8.37e-06,-3.069e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.4192193,1903,1711562705,416918992,imu1_frame,0,0,0,,-0.04041490185211967,-0.008954567153225955,-0.7681837177793193,0.6388898396234871,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00013116149328737387,-7.997098632638018e-05,1.647590813882647e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.746,0.436,-9.588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7709999999999996e-05,-7.9e-06,-2.95e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.4452744,1904,1711562705,441759824,imu1_frame,0,0,0,,-0.040401588168771416,-0.008943045103883902,-0.7681895742892846,0.6388838013058076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00010222393428930789,1.7697638615222502e-05,-1.832595714594046e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.668,0.609,-9.66,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7630000000000004e-05,-6.36e-06,-2.858e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.4703465,1905,1711562705,466797590,imu1_frame,0,0,0,,-0.04038040749426677,-0.008982148364164161,-0.7681890425428468,0.6388852311788601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.1733032256966945e-06,-1.4922565104551517e-05,-5.934119456780721e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.769,0.147,-9.699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.747e-05,-8.96e-06,-2.963e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.4959803,1906,1711562705,493224143,imu1_frame,0,0,0,,-0.040370193725217926,-0.008940403092609475,-0.7681786889281517,0.6388989110397326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.534733703645022e-05,2.782054827678961e-05,2.6878070480712672e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.695,0.385,-9.633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.769e-05,-9.32e-06,-3.001e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.5216172,1907,1711562705,519074678,imu1_frame,0,0,0,,-0.04036349789047112,-0.008934818293907328,-0.7681788293433607,0.6388992433934828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.538150700756259e-05,4.5081854579013536e-05,3.9095375244672985e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.649,0.498,-9.651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.753e-05,-6.2399999999999995e-06,-3.0059999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.546154,1908,1711562705,543349504,imu1_frame,0,0,0,,-0.04037235626561072,-0.008965332244680862,-0.7681726760964256,0.638905654511025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.970771371072601e-05,-8.244935386421213e-05,8.90117918517108e-07,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.69,0.236,-9.671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.773e-05,-6.95e-06,-3.057e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.5694556,1909,1711562705,567387819,imu1_frame,0,0,0,,-0.04038564417650018,-0.008908708652655317,-0.768167989771566,0.6389112412103128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.173082241518442e-05,-4.159119607502488e-05,8.848819307611251e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.688,0.529,-9.575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.78e-05,-8.97e-06,-3.001e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.593871,1910,1711562705,591902017,imu1_frame,0,0,0,,-0.040387962481514245,-0.008932933096157057,-0.7681731290093945,0.6389045774298441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001886177322630272,8.696975662687743e-05,-2.7314402793711254e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.653,0.534,-9.724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.773e-05,-7.190000000000001e-06,-2.9239999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562705.6188688,1911,1711562705,616563558,imu1_frame,0,0,0,,-0.04034995045855977,-0.008924352935309916,-0.7681679589742942,0.638913315112422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010101965710543178,-3.39466539512897e-05,4.939281783143952e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.637,0.128,-9.585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.758e-05,-9.080000000000001e-06,-2.989e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
