Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711574437.248035,1198,1711574437,0,GPS1_Frame,42.33341166666667,-71.10511666666666,26.7,326568.59281877487,4688941.74726878,19,T,0.8,"b'$GPGGA,212037.000,4220.0047,N,07106.3070,W,1,11,0.8,26.7,M,-33.8,M,,0000*56\r\n'"
1711574438.2482812,1199,1711574438,0,GPS1_Frame,42.333483333333334,-71.10507833333332,25.6,326571.94806244946,4688949.627129395,19,T,0.8,"b'$GPGGA,212038.000,4220.0090,N,07106.3047,W,1,11,0.8,25.6,M,-33.8,M,,0000*55\r\n'"
1711574439.246366,1200,1711574439,0,GPS1_Frame,42.33355166666667,-71.10504166666666,24.7,326575.156821949,4688957.140249095,19,T,0.8,"b'$GPGGA,212039.000,4220.0131,N,07106.3025,W,1,11,0.8,24.7,M,-33.8,M,,0000*5A\r\n'"
1711574440.265143,1201,1711574440,0,GPS1_Frame,42.333614999999995,-71.10501,24.1,326577.9398874504,4688964.108354942,19,T,0.8,"b'$GPGGA,212040.000,4220.0169,N,07106.3006,W,1,11,0.8,24.1,M,-33.8,M,,0000*5E\r\n'"
1711574441.2469203,1202,1711574441,0,GPS1_Frame,42.33367499999999,-71.10498,23.4,326580.57647117047,4688970.7097193105,19,T,0.8,"b'$GPGGA,212041.000,4220.0205,N,07106.2988,W,1,11,0.8,23.4,M,-33.8,M,,0000*5A\r\n'"
1711574442.2478976,1203,1711574442,0,GPS1_Frame,42.33373166666667,-71.10495666666667,22.8,326582.65463018,4688976.9545387225,19,T,0.8,"b'$GPGGA,212042.000,4220.0239,N,07106.2974,W,1,11,0.8,22.8,M,-33.8,M,,0000*58\r\n'"
1711574443.2483587,1204,1711574443,0,GPS1_Frame,42.33378166666667,-71.10493666666666,22.3,326584.43983323965,4688982.465873565,19,T,0.8,"b'$GPGGA,212043.000,4220.0269,N,07106.2962,W,1,11,0.8,22.3,M,-33.8,M,,0000*50\r\n'"
1711574444.2471256,1205,1711574444,0,GPS1_Frame,42.33382333333334,-71.10491666666667,21.9,326586.2021292824,4688987.05185525,19,T,0.8,"b'$GPGGA,212044.000,4220.0294,N,07106.2950,W,1,11,0.8,21.9,M,-33.8,M,,0000*5D\r\n'"
1711574445.245897,1206,1711574445,0,GPS1_Frame,42.33385333333334,-71.10489166666666,21.6,326588.3443000792,4688990.332145949,19,T,0.8,"b'$GPGGA,212045.000,4220.0312,N,07106.2935,W,1,11,0.8,21.6,M,-33.8,M,,0000*5F\r\n'"
1711574446.2474098,1207,1711574446,0,GPS1_Frame,42.333875000000006,-71.104865,21.3,326590.60087920027,4688992.683684932,19,T,0.8,"b'$GPGGA,212046.000,4220.0325,N,07106.2919,W,1,11,0.8,21.3,M,-33.8,M,,0000*53\r\n'"
1711574447.2468207,1208,1711574447,0,GPS1_Frame,42.333890000000004,-71.10484333333333,20.9,326592.42719121545,4688994.30513787,19,T,0.8,"b'$GPGGA,212047.000,4220.0334,N,07106.2906,W,1,11,0.8,20.9,M,-33.8,M,,0000*57\r\n'"
1711574448.2650437,1209,1711574448,0,GPS1_Frame,42.33389666666667,-71.10483333333333,20.3,326593.26939944143,4688995.025028499,19,T,0.8,"b'$GPGGA,212048.000,4220.0338,N,07106.2900,W,1,11,0.8,20.3,M,-33.8,M,,0000*58\r\n'"
1711574449.2482193,1210,1711574449,0,GPS1_Frame,42.33389833333334,-71.10483166666667,20.4,326593.4112943727,4688995.206700519,19,T,0.8,"b'$GPGGA,212049.000,4220.0339,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574450.247433,1211,1711574450,0,GPS1_Frame,42.33389833333334,-71.10483166666667,20.4,326593.4112943727,4688995.206700519,19,T,0.8,"b'$GPGGA,212050.000,4220.0339,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*56\r\n'"
1711574451.2477648,1212,1711574451,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212051.000,4220.0338,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*56\r\n'"
1711574452.2476008,1213,1711574452,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212052.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*54\r\n'"
1711574453.2474878,1214,1711574453,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212053.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*55\r\n'"
1711574454.2482784,1215,1711574454,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212054.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*52\r\n'"
1711574455.2483425,1216,1711574455,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212055.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*53\r\n'"
1711574456.2674205,1217,1711574456,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212056.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*50\r\n'"
1711574457.2473016,1218,1711574457,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212057.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*51\r\n'"
1711574458.2476377,1219,1711574458,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212058.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*5E\r\n'"
1711574459.247544,1220,1711574459,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212059.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*5F\r\n'"
1711574460.247511,1221,1711574460,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212100.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*52\r\n'"
1711574461.2481418,1222,1711574461,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212101.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*53\r\n'"
1711574462.2479715,1223,1711574462,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212102.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*50\r\n'"
1711574463.2474718,1224,1711574463,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212103.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*51\r\n'"
1711574464.2469828,1225,1711574464,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212104.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*56\r\n'"
1711574465.2475488,1226,1711574465,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212105.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*57\r\n'"
1711574466.247278,1227,1711574466,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212106.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*54\r\n'"
1711574467.248227,1228,1711574467,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212107.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*55\r\n'"
1711574468.247458,1229,1711574468,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212108.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*5A\r\n'"
1711574469.2647178,1230,1711574469,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212109.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*5B\r\n'"
1711574470.2478898,1231,1711574470,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212110.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*53\r\n'"
1711574471.246502,1232,1711574471,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212111.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*52\r\n'"
1711574472.245668,1233,1711574472,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212112.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*51\r\n'"
1711574473.248494,1234,1711574473,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.5,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212113.000,4220.0338,N,07106.2899,W,1,11,0.8,20.5,M,-33.8,M,,0000*50\r\n'"
1711574474.247417,1235,1711574474,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212114.000,4220.0338,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*56\r\n'"
1711574475.2457843,1236,1711574475,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212115.000,4220.0338,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*57\r\n'"
1711574476.2434535,1237,1711574476,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.9,"b'$GPGGA,212116.000,4220.0338,N,07106.2899,W,1,10,0.9,20.4,M,-33.8,M,,0000*54\r\n'"
1711574477.2435558,1238,1711574477,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.9,"b'$GPGGA,212117.000,4220.0338,N,07106.2899,W,1,10,0.9,20.4,M,-33.8,M,,0000*55\r\n'"
1711574478.247664,1239,1711574478,0,GPS1_Frame,42.33389666666667,-71.10483166666667,20.4,326593.4067136459,4688995.021629803,19,T,0.8,"b'$GPGGA,212118.000,4220.0338,N,07106.2899,W,1,11,0.8,20.4,M,-33.8,M,,0000*5A\r\n'"
1711574479.2477164,1240,1711574479,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212119.000,4220.0337,N,07106.2900,W,1,11,0.8,20.4,M,-33.8,M,,0000*55\r\n'"
1711574480.2449555,1241,1711574480,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.9,"b'$GPGGA,212120.000,4220.0337,N,07106.2900,W,1,10,0.9,20.4,M,-33.8,M,,0000*5F\r\n'"
1711574481.2443435,1242,1711574481,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.9,"b'$GPGGA,212121.000,4220.0337,N,07106.2900,W,1,10,0.9,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574482.2441812,1243,1711574482,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.9,"b'$GPGGA,212122.000,4220.0337,N,07106.2900,W,1,10,0.9,20.4,M,-33.8,M,,0000*5D\r\n'"
1711574483.243144,1244,1711574483,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.9,"b'$GPGGA,212123.000,4220.0337,N,07106.2900,W,1,10,0.9,20.4,M,-33.8,M,,0000*5C\r\n'"
1711574484.251189,1245,1711574484,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.9,"b'$GPGGA,212124.000,4220.0337,N,07106.2900,W,1,10,0.9,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574485.249986,1246,1711574485,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212125.000,4220.0337,N,07106.2900,W,1,11,0.8,20.4,M,-33.8,M,,0000*5A\r\n'"
1711574486.244709,1247,1711574486,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212126.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*58\r\n'"
1711574487.2442415,1248,1711574487,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212127.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*59\r\n'"
1711574488.2450554,1249,1711574488,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212128.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*56\r\n'"
1711574489.2438228,1250,1711574489,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212129.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*57\r\n'"
1711574490.2454197,1251,1711574490,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212130.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5F\r\n'"
1711574491.2629302,1252,1711574491,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212131.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574492.2451005,1253,1711574492,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212132.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5D\r\n'"
1711574493.243943,1254,1711574493,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212133.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5C\r\n'"
1711574494.2434554,1255,1711574494,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212134.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574495.2418528,1256,1711574495,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212135.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574496.2440698,1257,1711574496,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212136.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*59\r\n'"
1711574497.2434947,1258,1711574497,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212137.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*59\r\n'"
1711574498.240872,1259,1711574498,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212138.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*56\r\n'"
1711574499.257314,1260,1711574499,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212139.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*57\r\n'"
1711574500.2402277,1261,1711574500,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212140.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*59\r\n'"
1711574501.240553,1262,1711574501,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212141.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*58\r\n'"
1711574502.2406056,1263,1711574502,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212142.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574503.2419147,1264,1711574503,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212143.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5A\r\n'"
1711574504.2414083,1265,1711574504,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212144.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5D\r\n'"
1711574505.2417665,1266,1711574505,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,1.0,"b'$GPGGA,212145.000,4220.0337,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5C\r\n'"
1711574506.245852,1267,1711574506,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212146.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574507.2608898,1268,1711574507,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212147.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5F\r\n'"
1711574508.2438238,1269,1711574508,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212148.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*50\r\n'"
1711574509.2440698,1270,1711574509,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212149.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*51\r\n'"
1711574510.2437649,1271,1711574510,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212150.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*59\r\n'"
1711574511.2430887,1272,1711574511,0,GPS1_Frame,42.333895,-71.10483333333333,20.4,326593.2648187111,4688994.839957784,19,T,0.8,"b'$GPGGA,212151.000,4220.0337,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*58\r\n'"
1711574512.2420413,1273,1711574512,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212152.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574513.2438323,1274,1711574513,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212153.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574514.2445972,1275,1711574514,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212154.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5C\r\n'"
1711574515.2450066,1276,1711574515,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212155.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5D\r\n'"
1711574516.2451234,1277,1711574516,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212156.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574517.24472,1278,1711574517,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212157.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*5F\r\n'"
1711574518.2447853,1279,1711574518,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212158.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*50\r\n'"
1711574519.2439334,1280,1711574519,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212159.000,4220.0336,N,07106.2900,W,1,10,0.8,20.4,M,-33.8,M,,0000*51\r\n'"
1711574520.2694478,1281,1711574520,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212200.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5F\r\n'"
1711574521.2419195,1282,1711574521,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212201.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5E\r\n'"
1711574522.241144,1283,1711574522,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212202.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5D\r\n'"
1711574523.2388222,1284,1711574523,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212203.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5C\r\n'"
1711574524.2405632,1285,1711574524,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212204.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5B\r\n'"
1711574525.2440324,1286,1711574525,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212205.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*5A\r\n'"
1711574526.241764,1287,1711574526,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212206.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*59\r\n'"
1711574527.2479181,1288,1711574527,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212207.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*58\r\n'"
1711574528.2418733,1289,1711574528,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.4,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212208.000,4220.0336,N,07106.2900,W,1,09,1.0,20.4,M,-33.8,M,,0000*57\r\n'"
1711574529.2463489,1290,1711574529,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212209.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*50\r\n'"
1711574530.2444892,1291,1711574530,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212210.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*58\r\n'"
1711574531.2426322,1292,1711574531,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212211.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*59\r\n'"
1711574532.2436862,1293,1711574532,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212212.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*5A\r\n'"
1711574533.2433252,1294,1711574533,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212213.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*5A\r\n'"
1711574534.2434034,1295,1711574534,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212214.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*5D\r\n'"
1711574535.2422857,1296,1711574535,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212215.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*5C\r\n'"
1711574536.2432532,1297,1711574536,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212216.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*5F\r\n'"
1711574537.2425265,1298,1711574537,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212217.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*5E\r\n'"
1711574538.2428317,1299,1711574538,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212218.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*51\r\n'"
